name,area_name,city_name,state_name,country_name,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,river,beach,strollers,forest,city-walk,partially-paved,kids,rails-trails,dogs,waterfall,dogs-leash,ada,paved,hot-springs,views,dogs-no,cave,historic-site,wildlife,wild-flowers,lake,mountain-biking,surfing,off-road-driving,camping,walking,fishing,whitewater-kayaking,road-biking,horseback-riding,rails-trails,skiing,backpacking,scenic-driving,paddle-sports,sea-kayaking,canoeing,trail-running,bike-touring,birding,rock-climbing,cross-country-skiing,snowshoeing,ice-climbing,snowboarding,hiking,fly-fishing,nature-trips,update_name,update_state,trail_url,Lat,Lng
Grandview Trail Loop,Grand Canyon National Park,Grand Canyon,Arizona,United States,18668.344,1188.72,7,loop,5.0,62,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Grandview-Trail-Loop,Arizona,https://www.alltrails.com/trail/us/Arizona/Grandview-Trail-Loop,35.99805,-111.98775
Hermit Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,24783.836,1567.8912,5,out and back,4.5,88,"['dogs-no', 'river', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Hermit-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Hermit-Trail,36.06193,-112.21112
Grandview Point to Horseshoe Mesa Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,8851.37,726.948,3,out and back,5.0,97,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Grandview-Point-to-Horseshoe-Mesa-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Grandview-Point-to-Horseshoe-Mesa-Trail,35.99809,-111.98778
North Kaibab Trail to Roaring Springs,Grand Canyon National Park,North Rim,Arizona,United States,13518.456,1071.9816,5,out and back,4.5,80,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,North-Kaibab-Trail-to-Roaring-Springs,Arizona,https://www.alltrails.com/trail/us/Arizona/North-Kaibab-Trail-to-Roaring-Springs,36.21687,-112.05678
Wasson Peak via Sweetwater Trail,Saguaro National Park,Tucson,Arizona,United States,14966.862,637.9464,5,out and back,4.5,161,"['cave', 'dogs-no', 'views', 'wild-flowers', 'wildlife']","['hiking', 'trail-running', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Wasson-Peak-via-Sweetwater-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Wasson-Peak-via-Sweetwater-Trail,32.28866,-111.12114
Douglas Spring Trail,Saguaro National Park,Tucson,Arizona,United States,26715.044,1139.952,3,out and back,4.5,95,"['dogs-no', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Douglas-Spring-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Douglas-Spring-Trail,32.23518,-110.68682
South Kaibab Trail to Phantom Ranch,Grand Canyon National Park,Grand Canyon,Arizona,United States,21565.156,1496.8728,5,out and back,5.0,73,"['dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'horseback-riding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,South-Kaibab-Trail-to-Phantom-Ranch,Arizona,https://www.alltrails.com/trail/us/Arizona/South-Kaibab-Trail-to-Phantom-Ranch,36.05298,-112.0839
Widforss Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,14644.994,315.7728,3,out and back,4.5,100,"['dogs-no', 'forest', 'views']","['backpacking', 'hiking', 'trail-running']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Widforss-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Widforss-Trail,36.22375,-112.06506
Transept Trail,Grand Canyon National Park,North Rim,Arizona,United States,4667.086,85.9536,3,out and back,4.0,85,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Transept-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Transept-Trail,36.19695,-112.05287
Yavapai Point via Rim Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,2574.944,24.9936,1,out and back,4.5,52,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Yavapai-Point-via-Rim-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Yavapai-Point-via-Rim-Trail,36.06045,-112.10861
Bright Angel Trail: South Rim to Phantom Ranch,Grand Canyon National Park,Grand Canyon,Arizona,United States,28968.12,1518.8184,5,out and back,5.0,39,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bright-Angel-Trail:-South-Rim-to-Phantom-Ranch,Arizona,https://www.alltrails.com/trail/us/Arizona/Bright-Angel-Trail:-South-Rim-to-Phantom-Ranch,36.05742,-112.14421
Cape Royal Trail,Grand Canyon National Park,North Rim,Arizona,United States,1609.34,19.812,1,out and back,4.5,54,"['ada', 'dogs-no', 'forest', 'kids', 'partially-paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Cape-Royal-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Cape-Royal-Trail,36.12234,-111.94949
Rim-to-Rim: North Kaibab to South Kaibab Trailhead,Grand Canyon National Park,North Rim,Arizona,United States,31060.262,1666.9512,7,point to point,5.0,38,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running', 'horseback-riding']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Rim-to-Rim:-North-Kaibab-to-South-Kaibab-Trailhead,Arizona,https://www.alltrails.com/trail/us/Arizona/Rim-to-Rim:-North-Kaibab-to-South-Kaibab-Trailhead,36.21689,-112.05678
Tanque Verde Ridge Trail,Saguaro National Park,Tucson,Arizona,United States,32186.8,1705.9656,7,out and back,4.5,108,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Tanque-Verde-Ridge-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Tanque-Verde-Ridge-Trail,32.16559,-110.7238
Rim to Rim Trail Segment: Indian Garden to Colorado River,Grand Canyon National Park,Grand Canyon,Arizona,United States,9656.04,429.768,7,out and back,5.0,61,"['dogs-no', 'views', 'waterfall']","['backpacking', 'camping', 'nature-trips']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Rim-to-Rim-Trail-Segment:-Indian-Garden-to-Colorado-River,Arizona,https://www.alltrails.com/trail/us/Arizona/Rim-to-Rim-Trail-Segment:-Indian-Garden-to-Colorado-River,36.07836,-112.12709
North Kaibab Trail to Colorado River,Grand Canyon National Park,North Rim,Arizona,United States,45061.52,2092.7568,7,out and back,4.5,45,"['beach', 'cave', 'dogs-no', 'forest', 'historic-site', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,North-Kaibab-Trail-to-Colorado-River,Arizona,https://www.alltrails.com/trail/us/Arizona/North-Kaibab-Trail-to-Colorado-River,36.21704,-112.05675
Cape Final,Grand Canyon National Park,North Rim,Arizona,United States,6437.36,150.876,1,out and back,4.5,76,"['dogs-no', 'forest', 'kids', 'views']","['camping', 'hiking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Cape-Final,Arizona,https://www.alltrails.com/trail/us/Arizona/Cape-Final,36.14579,-111.9355
Mica View Loop Trail,Saguaro National Park,Tucson,Arizona,United States,5954.558,36.8808,1,loop,4.0,111,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Mica-View-Loop-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Mica-View-Loop-Trail,32.2207,-110.72608
Phantom Ranch to Ribbon Falls via North Kaibab Trail,Grand Canyon National Park,North Rim,Arizona,United States,19151.146,592.836,5,out and back,5.0,27,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Phantom-Ranch-to-Ribbon-Falls-via-North-Kaibab-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Phantom-Ranch-to-Ribbon-Falls-via-North-Kaibab-Trail,36.10656,-112.09423
Hugh Norris Trail,Saguaro National Park,Tucson,Arizona,United States,14323.126,729.996,3,out and back,4.5,103,"['dogs-no', 'views']","['hiking', 'nature-trips', 'horseback-riding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Hugh-Norris-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Hugh-Norris-Trail,32.27146,-111.20301
North Kaibab Trail to Supai Tunnel and Coconino Overlook,Grand Canyon National Park,North Rim,Arizona,United States,5954.558,425.8056,3,out and back,4.5,69,"['dogs-no', 'forest', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,North-Kaibab-Trail-to-Supai-Tunnel-and-Coconino-Overlook,Arizona,https://www.alltrails.com/trail/us/Arizona/North-Kaibab-Trail-to-Supai-Tunnel-and-Coconino-Overlook,36.21724,-112.05655
Crystal Forest Trail,Petrified Forest National Park,Petrified Forest National Park,Arizona,United States,1448.406,10.9728,1,loop,4.5,95,"['dogs-leash', 'kids', 'paved', 'views']","['hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Crystal-Forest-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Crystal-Forest-Trail,34.86326,-109.79239
Hermit's Rest Viewpoint  to Santa Maria Spring,Grand Canyon National Park,Grand Canyon,Arizona,United States,5471.756,528.828,3,out and back,4.5,39,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'trail-running']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Hermit's-Rest-Viewpoint--to-Santa-Maria-Spring,Arizona,https://www.alltrails.com/trail/us/Arizona/Hermit's-Rest-Viewpoint--to-Santa-Maria-Spring,36.06065,-112.21219
South Kaibab to North Kaibab to Bright Angel Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,65822.006,3578.9616,7,point to point,5.0,37,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,South-Kaibab-to-North-Kaibab-to-Bright-Angel-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/South-Kaibab-to-North-Kaibab-to-Bright-Angel-Trail,36.05299,-112.08351
Painted Desert Rim Trail,Petrified Forest National Park,Chambers,Arizona,United States,1770.274,11.8872,1,out and back,4.0,61,"['dogs-leash', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Painted-Desert-Rim-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Painted-Desert-Rim-Trail,35.080330000000004,-109.78349
Petrified Forest Scenic Drive,Petrified Forest National Park,Chambers,Arizona,United States,46027.124,297.7896,3,point to point,4.5,52,"['dogs-leash', 'kids', 'paved', 'views']","['nature-trips', 'scenic-driving']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Petrified-Forest-Scenic-Drive,Arizona,https://www.alltrails.com/trail/us/Arizona/Petrified-Forest-Scenic-Drive,35.06032,-109.78196
Bright Angel Trail to Phantom Overlook to South Kaibab Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,27841.582,1748.9424,5,point to point,5.0,30,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Bright-Angel-Trail-to-Phantom-Overlook-to-South-Kaibab-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Bright-Angel-Trail-to-Phantom-Overlook-to-South-Kaibab-Trail,36.0575,-112.14411
South Kaibab Trail to Tip Off,Grand Canyon National Park,Grand Canyon,Arizona,United States,14484.06,1004.9256,5,out and back,5.0,33,"['views', 'wild-flowers']","['backpacking', 'birding', 'hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,South-Kaibab-Trail-to-Tip-Off,Arizona,https://www.alltrails.com/trail/us/Arizona/South-Kaibab-Trail-to-Tip-Off,36.05348,-112.08359
Grand Canyon South Rim Scenic Drive: Cameron to Grand Canyon Village,Grand Canyon National Park,Cameron,Arizona,United States,88513.7,1601.724,1,point to point,4.5,27,"['kids', 'paved', 'views']","['nature-trips', 'scenic-driving']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Grand-Canyon-South-Rim-Scenic-Drive:-Cameron-to-Grand-Canyon-Village,Arizona,https://www.alltrails.com/trail/us/Arizona/Grand-Canyon-South-Rim-Scenic-Drive:-Cameron-to-Grand-Canyon-Village,35.85497,-111.42506
Safford Peak Trail,Saguaro National Park,Tucson,Arizona,United States,3862.416,278.892,3,out and back,4.0,72,"['dogs-no', 'views', 'wildlife']",['hiking'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Safford-Peak-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Safford-Peak-Trail,32.35403,-111.14143
Thunder Creek to Deer Creek and Thunder Falls,Grand Canyon National Park,Grand Canyon,Arizona,United States,46670.86,2213.7624,5,loop,5.0,10,"['dogs-no', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Thunder-Creek-to-Deer-Creek-and-Thunder-Falls,Arizona,https://www.alltrails.com/trail/us/Arizona/Thunder-Creek-to-Deer-Creek-and-Thunder-Falls,36.4347,-112.42932
Rim to Rim: North to South and Ribbon Falls,Grand Canyon National Park,North Rim,Arizona,United States,49889.54,1995.8304,7,point to point,4.5,48,"['views', 'waterfall']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Rim-to-Rim:-North-to-South-and-Ribbon-Falls,Arizona,https://www.alltrails.com/trail/us/Arizona/Rim-to-Rim:-North-to-South-and-Ribbon-Falls,36.21704,-112.05675
Gould Mine,Saguaro National Park,Tucson,Arizona,United States,3701.482,115.824,3,loop,4.5,65,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Gould-Mine,Arizona,https://www.alltrails.com/trail/us/Arizona/Gould-Mine,32.24761,-111.16714
"Douglas Spring, Bridal Wreath Falls, Three Tank, Garwood Loop",Saguaro National Park,Tucson,Arizona,United States,11426.314,381.9144,3,loop,4.5,60,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"Douglas-Spring,-Bridal-Wreath-Falls,-Three-Tank,-Garwood-Loop",Arizona,"https://www.alltrails.com/trail/us/Arizona/Douglas-Spring,-Bridal-Wreath-Falls,-Three-Tank,-Garwood-Loop",32.2351,-110.68694
Grand Canyon Rim Village to Hermit's Rest,Grand Canyon National Park,Grand Canyon,Arizona,United States,24622.902,424.8912,1,out and back,4.5,28,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Grand-Canyon-Rim-Village-to-Hermit's-Rest,Arizona,https://www.alltrails.com/trail/us/Arizona/Grand-Canyon-Rim-Village-to-Hermit's-Rest,36.05711,-112.14443
Desert View Visitor Center Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,643.736,10.9728,1,loop,4.0,41,"['ada', 'dogs-leash', 'kids', 'partially-paved', 'strollers', 'views']","['hiking', 'walking']",0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Desert-View-Visitor-Center-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Desert-View-Visitor-Center-Trail,36.04123,-111.82692
Coconino Overlook,Grand Canyon National Park,North Rim,Arizona,United States,2092.142,141.732,1,out and back,4.0,45,"['kids', 'views']","['hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Coconino-Overlook,Arizona,https://www.alltrails.com/trail/us/Arizona/Coconino-Overlook,36.21714,-112.05658
Uncle Jim Trail,Grand Canyon National Park,North Rim,Arizona,United States,7563.898,222.8088,1,loop,4.0,43,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Uncle-Jim-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Uncle-Jim-Trail,36.21729,-112.05643
Dripping Springs via Dripping Springs and Hermit Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,10138.842,796.7472,5,out and back,4.5,26,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Dripping-Springs-via-Dripping-Springs-and-Hermit-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Dripping-Springs-via-Dripping-Springs-and-Hermit-Trail,36.06043,-112.2125
Giant Logs Trail,Petrified Forest National Park,Holbrook,Arizona,United States,965.604,10.9728,1,loop,4.0,52,"['dogs-leash', 'kids', 'paved', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Giant-Logs-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Giant-Logs-Trail,34.81544,-109.86552
Onyx Bridge Trail,Petrified Forest National Park,Chambers,Arizona,United States,7402.964,134.7216,3,loop,4.0,59,"['dogs-leash', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Onyx-Bridge-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Onyx-Bridge-Trail,35.0837,-109.78904
North Kaibab Trail to Redwall Bridge,Grand Canyon National Park,North Rim,Arizona,United States,11104.446,801.9288,5,out and back,5.0,25,"['dogs-no', 'views']","['backpacking', 'hiking', 'trail-running']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,North-Kaibab-Trail-to-Redwall-Bridge,Arizona,https://www.alltrails.com/trail/us/Arizona/North-Kaibab-Trail-to-Redwall-Bridge,36.21699,-112.05666
Valley View Overlook Trail,Saguaro National Park,Tucson,Arizona,United States,1287.472,14.9352,1,out and back,4.0,61,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Valley-View-Overlook-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Valley-View-Overlook-Trail,32.27698,-111.1977
Cactus Forest Loop Drive,Saguaro National Park,Tucson,Arizona,United States,16576.202,213.9696,1,loop,4.0,38,"['kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'mountain-biking', 'nature-trips', 'scenic-driving']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Cactus-Forest-Loop-Drive,Arizona,https://www.alltrails.com/trail/us/Arizona/Cactus-Forest-Loop-Drive,32.18,-110.73622
Long Logs and Agate House Loop Trail,Petrified Forest National Park,Holbrook,Arizona,United States,3379.614,24.9936,1,loop,4.0,46,"['ada', 'dogs-no', 'historic-site', 'kids', 'paved', 'strollers', 'views']","['hiking', 'walking']",0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Long-Logs-and-Agate-House-Loop-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Long-Logs-and-Agate-House-Loop-Trail,34.81468,-109.86184
Tanner Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,21404.222,1611.7824,7,out and back,5.0,30,"['beach', 'dogs-no', 'river', 'views', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Tanner-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Tanner-Trail,36.03276,-111.85322
