,Trail Name,compound,RF_Sentiment,name_from_alltrails,name,area_name,city_name,state_name,country_name,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,river,beach,strollers,forest,city-walk,partially-paved,kids,rails-trails,dogs,waterfall,dogs-leash,ada,paved,hot-springs,views,dogs-no,cave,historic-site,wildlife,wild-flowers,lake,mountain-biking,surfing,off-road-driving,camping,walking,fishing,whitewater-kayaking,road-biking,horseback-riding,rails-trails.1,skiing,backpacking,scenic-driving,paddle-sports,sea-kayaking,canoeing,trail-running,bike-touring,birding,rock-climbing,cross-country-skiing,snowshoeing,ice-climbing,snowboarding,hiking,fly-fishing,nature-trips,update_name,update_state,trail_url,Lat,Lng
34,Sloan's Lake Park,0.36312,0,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
35,Sportsman Lake Park,0.79759,1,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
36,Swan Lake Iris Gardens,0.94752,1,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
37,The Beach at Grand Lake,0.7741,1,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
38,The South Rim Loop,0.90231,1,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
39,Upper Beaver Meadows Trailhead,0.6472,0,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
40,Upper Dewey Lake,0.75288,1,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
41,Wildlife Loop Road,0.49368,0,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
42,Winthrop Twin Lakes Loop,0.8787200000000001,1,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
43,Wonderland Lake Park,0.83138,1,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
44,Wynoochee Dam,0.6707000000000001,0,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Tiaga Loop and Horseshoe Lake Trail to Beaver Dam,Denali National Park,Denali National Park,Alaska,United States,4828.02,158.8008,3,loop,4.5,15,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,Alaska,https://www.alltrails.com/trail/us/Alaska/Tiaga-Loop-and-Horseshoe-Lake-Trail-to-Beaver-Dam,63.73128,-148.9171
45,49 Palms Canyon Trail,0.8452299999999999,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
46,Acadia Mountain Trail,0.6028,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
47,Alameda Creek Trail,0.66991,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
48,Alder Springs Trail,0.761,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
49,Artist Bluff Trail,0.90784,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
50,Badger State Trail,0.41372,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
51,Bailey's Woods Trail,0.56474,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
52,Bald Rock Dome Trail,0.5608666666666666,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
53,Basin Creek Lakes Trail,0.68159,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
54,Beehive Basin Trail,0.7673,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
55,Boca Grande Bike Trail,0.59572,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
56,Boulder Loop Trail,0.7863,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
57,Boynton Canyon Trail,0.88407,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
58,Brown's Creek Trail,0.7694,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
59,Canyon Trail Rides,0.94539,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
60,Cape Fear River Trail,0.53463,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
61,Caprock-Coulee Trail,0.7478,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
62,Cascadilla Gorge Trail,0.44373,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
63,Chestnut Trail Vineyard,0.50096,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
64,Chief Ladiga Trail,0.59467,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
65,Columbine Lake Trail,0.8720700000000001,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
66,Coyote Valley Trail,0.80282,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
67,Creole Nature Trail,0.69517,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
68,Crooked Arm Ridge Trail,0.9873,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
69,Cross Island Trail,0.7302333333333334,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
70,Cucumber Gap Trail,0.7755142857142857,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
71,Devil's Bridge Trail,0.71083,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
72,Drift Creek Falls Trail,0.8730100000000001,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
73,Dune Succession Trail,0.8718333333333333,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
74,East Palisades Trail,0.6824199999999999,0,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
75,El Paso Mission Trail,0.8953300000000001,1,Taiga Trail,Taiga Trail,Denali National Park,Denali National Park,Alaska,United States,2574.944,62.7888,3,loop,4.0,27,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Taiga-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Taiga-Trail,63.73043,-148.91922
